transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,discount_applied,total_amount,payment_method
T47806,2025-12-22 20:06:08,C0392,P026,2,158.06,0.25,237.09,Debit Card
T47807,2025-12-22 11:16:21,C2804,P027,1,91.73,0.25,68.8,PayPal
T47808,2025-12-22 18:40:03,C0244,P065,1,10.26,0.25,7.7,Credit Card
T47809,2025-12-22 21:39:29,C4021,P065,3,10.26,0.25,23.08,Credit Card
T47810,2025-12-22 12:17:24,C4421,P018,1,66.79,0.25,50.09,PayPal
T47811,2025-12-22 17:18:48,C3165,P012,1,323.48,0.25,242.61,Credit Card
T47812,2025-12-22 20:15:09,C4645,P069,1,44.4,0.25,33.3,Credit Card
T47813,2025-12-22 16:45:38,C1364,P017,1,24.84,0.25,18.63,Debit Card
T47814,2025-12-22 13:32:48,C3545,P091,1,264.84,0.25,198.63,PayPal
T47815,2025-12-22 18:21:04,C0886,P012,1,323.48,0.25,242.61,Credit Card
T47816,2025-12-22 17:03:40,C0333,P065,1,10.26,0.25,7.7,Debit Card
T47817,2025-12-22 08:53:47,C2131,P070,1,347.66,0.25,260.74,Credit Card
T47818,2025-12-22 20:46:57,C4755,P066,1,25.42,0.25,19.07,Debit Card
T47819,2025-12-22 19:46:14,C4143,P070,3,347.66,0.25,782.24,Cash
T47820,2025-12-22 09:07:54,C3510,P084,2,219.9,0.25,329.85,Cash
T47821,2025-12-22 15:38:40,C3337,P019,1,322.14,0.25,241.6,PayPal
T47822,2025-12-22 20:19:58,C1296,P003,1,65.81,0.25,49.36,Credit Card
T47823,2025-12-22 09:39:57,C0152,P034,2,226.84,0.25,340.26,PayPal
T47824,2025-12-22 08:31:17,C2291,P030,1,261.77,0.25,196.33,Credit Card
T47825,2025-12-22 20:20:10,C1550,P068,1,193.06,0.25,144.8,PayPal
T47826,2025-12-22 18:08:15,C1807,P062,1,126.29,0.25,94.72,Credit Card
T47827,2025-12-22 20:37:27,C0362,P085,1,93.1,0.25,69.82,Credit Card
T47828,2025-12-22 12:21:47,C1313,P011,1,413.83,0.25,310.37,Credit Card
T47829,2025-12-22 15:53:38,C2899,P017,1,24.84,0.25,18.63,Credit Card
T47830,2025-12-22 13:59:02,C4533,P013,1,67.71,0.25,50.78,Credit Card
T47831,2025-12-22 21:10:22,C4096,P001,3,112.89,0.25,254.0,Credit Card
T47832,2025-12-22 20:25:25,C1496,P071,1,405.93,0.25,304.45,PayPal
T47833,2025-12-22 10:32:20,C3863,P070,1,347.66,0.25,260.74,Debit Card
T47834,2025-12-22 10:59:23,C3442,P065,1,10.26,0.25,7.7,Credit Card
T47835,2025-12-22 21:21:13,C0719,P029,1,110.8,0.25,83.1,PayPal
T47836,2025-12-22 10:56:04,C2945,P002,1,106.0,0.25,79.5,PayPal
T47837,2025-12-22 13:24:33,C3965,P095,1,34.67,0.25,26.0,Credit Card
T47838,2025-12-22 09:48:40,C0684,P092,1,381.53,0.25,286.15,Credit Card
T47839,2025-12-22 16:14:09,C0321,P076,2,38.94,0.25,58.41,PayPal
T47840,2025-12-22 15:35:54,C0333,P017,1,24.84,0.25,18.63,Credit Card
T47841,2025-12-22 10:46:10,C2618,P065,1,10.26,0.25,7.7,Credit Card
T47842,2025-12-22 11:07:10,C0169,P064,2,11.32,0.25,16.98,Credit Card
T47843,2025-12-22 20:51:41,C2388,P030,3,261.77,0.25,588.98,Credit Card
T47844,2025-12-22 17:25:30,C2656,P013,2,67.71,0.25,101.56,Credit Card
T47845,2025-12-22 16:33:10,C1015,P076,1,38.94,0.25,29.2,Credit Card
T47846,2025-12-22 18:12:00,C4853,P001,1,112.89,0.25,84.67,Credit Card
T47847,2025-12-22 17:37:12,C3733,P090,2,273.3,0.25,409.95,Credit Card
T47848,2025-12-22 13:53:41,C1988,P011,3,413.83,0.25,931.12,Credit Card
T47849,2025-12-22 09:43:00,C4338,P007,1,233.2,0.25,174.9,Credit Card
T47850,2025-12-22 17:01:31,C2228,P051,2,83.85,0.25,125.78,Credit Card
T47851,2025-12-22 19:39:51,C3608,P011,1,413.83,0.25,310.37,Credit Card
T47852,2025-12-22 14:32:35,C2990,P096,1,22.83,0.25,17.12,Credit Card
T47853,2025-12-22 12:54:38,C2318,P034,1,226.84,0.25,170.13,PayPal
T47854,2025-12-22 12:15:13,C1314,P012,1,323.48,0.25,242.61,Debit Card
T47855,2025-12-22 13:11:34,C0098,P076,2,38.94,0.25,58.41,PayPal
T47856,2025-12-22 10:19:36,C0159,P061,1,120.66,0.25,90.5,Credit Card
T47857,2025-12-22 16:07:58,C3222,P015,4,22.07,0.25,66.21,Debit Card
T47858,2025-12-22 08:55:31,C4357,P071,1,405.93,0.25,304.45,Debit Card
T47859,2025-12-22 19:38:12,C4168,P069,1,44.4,0.25,33.3,Credit Card
T47860,2025-12-22 13:44:14,C2750,P064,1,11.32,0.25,8.49,Debit Card
T47861,2025-12-22 18:53:27,C0197,P082,4,25.4,0.25,76.2,Debit Card
T47862,2025-12-22 13:01:10,C0327,P082,3,25.4,0.25,57.15,Credit Card
T47863,2025-12-22 13:40:55,C0906,P070,3,347.66,0.25,782.24,Credit Card
T47864,2025-12-22 14:29:19,C1082,P007,2,233.2,0.25,349.8,Debit Card
T47865,2025-12-22 21:08:38,C1914,P022,1,95.21,0.25,71.41,Credit Card
T47866,2025-12-22 17:01:34,C0999,P011,2,413.83,0.25,620.74,PayPal
T47867,2025-12-22 16:56:48,C1521,P091,3,264.84,0.25,595.89,PayPal
T47868,2025-12-22 17:13:13,C0318,P017,1,24.84,0.25,18.63,Credit Card
T47869,2025-12-22 08:11:34,C2065,P079,2,295.86,0.25,443.79,Credit Card
T47870,2025-12-22 16:49:24,C2655,P034,1,226.84,0.25,170.13,Credit Card
T47871,2025-12-22 14:44:38,C3623,P083,1,16.16,0.25,12.12,Credit Card
T47872,2025-12-22 10:10:06,C0341,P007,2,233.2,0.25,349.8,PayPal
T47873,2025-12-22 14:59:23,C4621,P042,2,164.38,0.25,246.57,Credit Card
T47874,2025-12-22 20:00:54,C2226,P004,2,316.5,0.25,474.75,Credit Card
T47875,2025-12-22 11:42:09,C2081,P035,3,203.1,0.25,456.98,PayPal
T47876,2025-12-22 20:57:30,C4801,P066,1,25.42,0.25,19.07,Debit Card
T47877,2025-12-22 14:42:10,C2633,P096,1,22.83,0.25,17.12,Cash
T47878,2025-12-22 14:30:34,C1306,P070,1,347.66,0.25,260.74,Credit Card
T47879,2025-12-22 18:29:13,C0133,P030,1,261.77,0.25,196.33,Credit Card
T47880,2025-12-22 14:27:57,C4384,P018,2,66.79,0.25,100.18,PayPal
T47881,2025-12-22 21:20:47,C3818,P012,1,323.48,0.25,242.61,Credit Card
T47882,2025-12-22 20:18:45,C3240,P026,1,158.06,0.25,118.54,Credit Card
T47883,2025-12-22 09:15:38,C2229,P060,1,119.53,0.25,89.65,Credit Card
T47884,2025-12-22 10:02:04,C3957,P012,3,323.48,0.25,727.83,Credit Card
T47885,2025-12-22 12:25:27,C1362,P090,2,273.3,0.25,409.95,Credit Card
T47886,2025-12-22 19:12:49,C1095,P052,1,29.02,0.25,21.76,Credit Card
T47887,2025-12-22 14:25:39,C4658,P019,2,322.14,0.25,483.21,Debit Card
T47888,2025-12-22 09:03:21,C0349,P064,2,11.32,0.25,16.98,PayPal
T47889,2025-12-22 08:49:06,C4542,P053,1,22.58,0.25,16.93,PayPal
T47890,2025-12-22 16:44:20,C1143,P100,2,275.17,0.25,412.76,Credit Card
T47891,2025-12-22 11:41:16,C4720,P003,1,65.81,0.25,49.36,Credit Card
T47892,2025-12-22 10:33:44,C1930,P044,3,310.01,0.25,697.52,Credit Card
T47893,2025-12-22 20:43:04,C1931,P065,1,10.26,0.25,7.7,Credit Card
T47894,2025-12-22 20:38:37,C0235,P030,3,261.77,0.25,588.98,Credit Card
T47895,2025-12-22 15:09:24,C4132,P030,1,261.77,0.25,196.33,PayPal
T47896,2025-12-22 17:35:43,C4335,P012,1,323.48,0.25,242.61,Cash
T47897,2025-12-22 12:12:18,C3571,P083,1,16.16,0.25,12.12,Debit Card
T47898,2025-12-22 12:38:29,C3688,P034,2,226.84,0.25,340.26,Credit Card
T47899,2025-12-22 17:11:41,C1550,P086,2,822.2,0.25,1233.3,Credit Card
T47900,2025-12-22 15:37:03,C3366,P076,2,38.94,0.25,58.41,PayPal
T47901,2025-12-22 15:58:45,C0073,P095,3,34.67,0.25,78.01,Credit Card
T47902,2025-12-22 15:48:44,C3639,P030,3,261.77,0.25,588.98,Credit Card
T47903,2025-12-22 13:24:18,C4595,P098,1,274.32,0.25,205.74,PayPal
T47904,2025-12-22 09:37:17,C1189,P035,1,203.1,0.25,152.32,Credit Card
T47905,2025-12-22 14:23:46,C0365,P057,2,191.35,0.25,287.02,Credit Card
T47906,2025-12-22 19:04:26,C3533,P064,4,11.32,0.25,33.96,Credit Card
T47907,2025-12-22 14:04:08,C4676,P037,1,104.73,0.25,78.55,Credit Card
T47908,2025-12-22 14:00:46,C4459,P076,1,38.94,0.25,29.2,PayPal
T47909,2025-12-22 19:43:36,C4655,P071,1,405.93,0.25,304.45,Credit Card
T47910,2025-12-22 20:26:26,C3340,P025,1,62.68,0.25,47.01,Credit Card
T47911,2025-12-22 13:58:41,C1988,P066,1,25.42,0.25,19.07,Cash
T47912,2025-12-22 15:54:15,C2188,P097,2,94.74,0.25,142.11,Credit Card
T47913,2025-12-22 12:12:23,C4597,P011,1,413.83,0.25,310.37,PayPal
T47914,2025-12-22 16:33:16,C3347,P030,1,261.77,0.25,196.33,Debit Card
T47915,2025-12-22 16:48:11,C3073,P095,2,34.67,0.25,52.0,Credit Card
T47916,2025-12-22 16:23:49,C3317,P088,1,300.3,0.25,225.23,Credit Card
T47917,2025-12-22 13:55:44,C4201,P082,1,25.4,0.25,19.05,Credit Card
T47918,2025-12-22 20:31:35,C0278,P018,3,66.79,0.25,150.28,Cash
T47919,2025-12-22 18:32:34,C0836,P064,2,11.32,0.25,16.98,PayPal
T47920,2025-12-22 15:28:23,C1130,P092,1,381.53,0.25,286.15,PayPal
T47921,2025-12-22 13:03:12,C1059,P083,4,16.16,0.25,48.48,Debit Card
T47922,2025-12-22 21:51:21,C2636,P011,4,413.83,0.25,1241.49,Credit Card
T47923,2025-12-22 21:46:29,C1518,P017,1,24.84,0.25,18.63,PayPal
T47924,2025-12-22 09:52:41,C1854,P064,2,11.32,0.25,16.98,PayPal
T47925,2025-12-22 12:29:40,C2492,P070,1,347.66,0.25,260.74,Debit Card
T47926,2025-12-22 21:38:26,C2680,P030,1,261.77,0.25,196.33,Debit Card
T47927,2025-12-22 13:02:25,C2264,P045,3,400.57,0.25,901.28,PayPal
T47928,2025-12-22 20:42:12,C2809,P030,2,261.77,0.25,392.66,PayPal
T47929,2025-12-22 20:23:20,C1435,P069,3,44.4,0.25,99.9,PayPal
T47930,2025-12-22 18:45:10,C3088,P064,1,11.32,0.25,8.49,PayPal
T47931,2025-12-22 21:02:53,C1856,P033,1,35.02,0.25,26.26,Credit Card
T47932,2025-12-22 10:09:22,C4803,P045,4,400.57,0.25,1201.71,Credit Card
T47933,2025-12-22 21:39:34,C4575,P024,1,533.86,0.25,400.4,Debit Card
T47934,2025-12-22 15:28:46,C3864,P033,1,35.02,0.25,26.26,Credit Card
T47935,2025-12-22 15:47:47,C4143,P050,2,319.97,0.25,479.96,PayPal
T47936,2025-12-22 13:36:25,C4865,P058,4,654.64,0.25,1963.92,Credit Card
T47937,2025-12-22 19:18:26,C0934,P029,1,110.8,0.25,83.1,Credit Card
T47938,2025-12-22 12:45:20,C3218,P064,5,11.32,0.25,42.45,Credit Card
T47939,2025-12-22 19:55:06,C0754,P021,1,133.8,0.25,100.35,Credit Card
T47940,2025-12-22 17:10:57,C1241,P015,2,22.07,0.25,33.11,Cash
T47941,2025-12-22 18:13:05,C2138,P091,5,264.84,0.25,993.15,Credit Card
T47942,2025-12-22 11:48:06,C0636,P010,2,264.25,0.25,396.38,Credit Card
T47943,2025-12-22 19:34:57,C1717,P096,2,22.83,0.25,34.24,PayPal
T47944,2025-12-22 16:08:43,C2952,P069,2,44.4,0.25,66.6,Credit Card
T47945,2025-12-22 11:41:55,C0607,P082,1,25.4,0.25,19.05,PayPal
T47946,2025-12-22 16:08:12,C3083,P064,2,11.32,0.25,16.98,PayPal
T47947,2025-12-22 21:29:00,C1908,P063,2,119.39,0.25,179.08,Credit Card
T47948,2025-12-22 08:06:27,C1861,P096,1,22.83,0.25,17.12,PayPal
T47949,2025-12-22 16:11:56,C4471,P062,1,126.29,0.25,94.72,Debit Card
T47950,2025-12-22 18:33:36,C1964,P077,2,256.15,0.25,384.22,PayPal
T47951,2025-12-22 09:51:23,C3536,P089,3,108.08,0.25,243.18,PayPal
T47952,2025-12-22 11:52:13,C4588,P002,3,106.0,0.25,238.5,PayPal
T47953,2025-12-22 13:56:09,C3702,P021,2,133.8,0.25,200.7,Credit Card
T47954,2025-12-22 11:32:41,C3307,P017,3,24.84,0.25,55.89,PayPal
T47955,2025-12-22 14:01:35,C1364,P082,1,25.4,0.25,19.05,Debit Card
T47956,2025-12-22 18:15:30,C3640,P067,1,26.06,0.25,19.54,PayPal
T47957,2025-12-22 21:43:28,C1035,P046,1,13.61,0.25,10.21,Credit Card
T47958,2025-12-22 11:14:25,C0376,P034,1,226.84,0.25,170.13,PayPal
T47959,2025-12-22 09:51:41,C2769,P048,1,488.19,0.25,366.14,Cash
T47960,2025-12-22 11:21:06,C4615,P090,1,273.3,0.25,204.98,Credit Card
T47961,2025-12-22 12:57:40,C1465,P076,3,38.94,0.25,87.62,Debit Card
T47962,2025-12-22 18:50:29,C1559,P045,1,400.57,0.25,300.43,Debit Card
T47963,2025-12-23 08:44:52,C2835,P098,1,274.32,0.25,205.74,Credit Card
T47964,2025-12-23 12:16:29,C0782,P004,2,316.5,0.25,474.75,Credit Card
T47965,2025-12-23 11:01:25,C3399,P023,1,102.13,0.25,76.6,Credit Card
T47966,2025-12-23 18:02:56,C2390,P045,2,400.57,0.25,600.86,Credit Card
T47967,2025-12-23 11:02:56,C0858,P019,2,322.14,0.25,483.21,PayPal
T47968,2025-12-23 16:36:24,C2346,P012,1,323.48,0.25,242.61,Credit Card
T47969,2025-12-23 09:14:36,C0560,P046,1,13.61,0.25,10.21,Credit Card
T47970,2025-12-23 08:50:48,C3129,P045,2,400.57,0.25,600.86,PayPal
T47971,2025-12-23 19:55:47,C0512,P071,2,405.93,0.25,608.9,Credit Card
T47972,2025-12-23 08:39:10,C3782,P082,4,25.4,0.25,76.2,PayPal
T47973,2025-12-23 13:53:51,C3422,P017,1,24.84,0.25,18.63,Credit Card
T47974,2025-12-23 16:47:04,C0320,P045,1,400.57,0.25,300.43,Credit Card
T47975,2025-12-23 09:38:11,C0393,P051,1,83.85,0.25,62.89,Debit Card
T47976,2025-12-23 18:48:39,C1607,P006,2,75.19,0.25,112.78,Credit Card
T47977,2025-12-23 08:43:05,C0645,P045,3,400.57,0.25,901.28,PayPal
T47978,2025-12-23 08:25:21,C1649,P091,3,264.84,0.25,595.89,Credit Card
T47979,2025-12-23 20:25:41,C1025,P098,2,274.32,0.25,411.48,Credit Card
T47980,2025-12-23 10:12:39,C3395,P011,1,413.83,0.25,310.37,Debit Card
T47981,2025-12-23 12:48:04,C0639,P051,1,83.85,0.25,62.89,PayPal
T47982,2025-12-23 13:38:34,C0179,P012,1,323.48,0.25,242.61,PayPal
T47983,2025-12-23 13:45:08,C1109,P066,2,25.42,0.25,38.13,Credit Card
T47984,2025-12-23 14:48:40,C1877,P065,2,10.26,0.25,15.39,Credit Card
T47985,2025-12-23 20:28:47,C0102,P065,3,10.26,0.25,23.08,Cash
T47986,2025-12-23 18:36:48,C3713,P052,1,29.02,0.25,21.76,Credit Card
T47987,2025-12-23 17:15:54,C3727,P064,2,11.32,0.25,16.98,PayPal
T47988,2025-12-23 12:18:28,C2377,P026,1,158.06,0.25,118.54,PayPal
T47989,2025-12-23 21:09:30,C2488,P059,1,97.38,0.25,73.04,Credit Card
T47990,2025-12-23 19:18:28,C3623,P023,1,102.13,0.25,76.6,Credit Card
T47991,2025-12-23 12:06:25,C3733,P068,4,193.06,0.25,579.18,Credit Card
T47992,2025-12-23 13:44:29,C3278,P057,3,191.35,0.25,430.54,PayPal
T47993,2025-12-23 12:18:28,C0497,P030,1,261.77,0.25,196.33,Debit Card
T47994,2025-12-23 11:47:42,C2949,P056,2,110.57,0.25,165.86,Credit Card
T47995,2025-12-23 17:14:59,C2940,P077,2,256.15,0.25,384.22,PayPal
T47996,2025-12-23 14:01:56,C1966,P012,1,323.48,0.25,242.61,Credit Card
T47997,2025-12-23 09:58:56,C0835,P003,2,65.81,0.25,98.72,Credit Card
T47998,2025-12-23 21:47:35,C4679,P083,3,16.16,0.25,36.36,Credit Card
T47999,2025-12-23 17:36:53,C3934,P064,3,11.32,0.25,25.47,PayPal
T48000,2025-12-23 18:15:08,C2216,P069,3,44.4,0.25,99.9,Debit Card
T48001,2025-12-23 21:48:11,C1438,P057,3,191.35,0.25,430.54,Credit Card
T48002,2025-12-23 21:27:14,C2085,P070,3,347.66,0.25,782.24,Credit Card
T48003,2025-12-23 12:04:59,C2402,P008,1,14.63,0.25,10.97,Debit Card
T48004,2025-12-23 11:54:07,C3888,P037,1,104.73,0.25,78.55,Credit Card
T48005,2025-12-23 13:57:55,C0234,P012,1,323.48,0.25,242.61,Credit Card
T48006,2025-12-23 13:04:18,C3428,P069,2,44.4,0.25,66.6,Debit Card
T48007,2025-12-23 19:26:06,C3181,P062,2,126.29,0.25,189.44,Debit Card
T48008,2025-12-23 15:05:55,C3331,P095,1,34.67,0.25,26.0,Credit Card
T48009,2025-12-23 10:56:37,C3572,P083,2,16.16,0.25,24.24,Credit Card
T48010,2025-12-23 08:32:04,C4786,P037,4,104.73,0.25,314.19,PayPal
T48011,2025-12-23 17:50:06,C4007,P076,1,38.94,0.25,29.2,Credit Card
T48012,2025-12-23 21:36:13,C2867,P017,2,24.84,0.25,37.26,Credit Card
T48013,2025-12-23 15:16:07,C2176,P049,1,58.69,0.25,44.02,Credit Card
T48014,2025-12-23 20:28:02,C4267,P056,1,110.57,0.25,82.93,Credit Card
T48015,2025-12-23 15:31:04,C4957,P064,5,11.32,0.25,42.45,PayPal
T48016,2025-12-23 17:10:35,C4868,P095,2,34.67,0.25,52.0,Credit Card
T48017,2025-12-23 10:28:49,C2764,P097,1,94.74,0.25,71.05,PayPal
T48018,2025-12-23 12:12:23,C3271,P076,1,38.94,0.25,29.2,Credit Card
T48019,2025-12-23 10:41:55,C4108,P100,1,275.17,0.25,206.38,Credit Card
T48020,2025-12-23 16:30:24,C2063,P068,1,193.06,0.25,144.8,Credit Card
T48021,2025-12-23 16:23:37,C3516,P054,1,35.53,0.25,26.65,PayPal
T48022,2025-12-23 19:53:05,C1893,P006,1,75.19,0.25,56.39,Credit Card
T48023,2025-12-23 13:17:52,C3102,P012,1,323.48,0.25,242.61,Credit Card
T48024,2025-12-23 16:59:04,C0739,P012,2,323.48,0.25,485.22,Credit Card
T48025,2025-12-23 08:08:50,C3865,P064,1,11.32,0.25,8.49,Credit Card
T48026,2025-12-23 10:46:52,C0461,P007,4,233.2,0.25,699.6,Credit Card
T48027,2025-12-23 12:49:05,C0677,P066,2,25.42,0.25,38.13,Credit Card
T48028,2025-12-23 20:40:28,C4141,P049,1,58.69,0.25,44.02,Credit Card
T48029,2025-12-23 10:52:33,C2798,P030,1,261.77,0.25,196.33,Credit Card
T48030,2025-12-23 13:59:18,C2527,P098,2,274.32,0.25,411.48,Credit Card
T48031,2025-12-23 19:37:02,C4407,P064,1,11.32,0.25,8.49,Credit Card
T48032,2025-12-23 12:47:25,C1668,P050,1,319.97,0.25,239.98,Credit Card
T48033,2025-12-23 17:04:54,C1669,P082,1,25.4,0.25,19.05,Debit Card
T48034,2025-12-23 19:19:51,C2677,P030,4,261.77,0.25,785.31,PayPal
T48035,2025-12-23 12:40:56,C4221,P041,3,261.71,0.25,588.85,PayPal
T48036,2025-12-23 17:31:19,C1031,P051,4,83.85,0.25,251.55,Credit Card
T48037,2025-12-23 21:59:28,C1471,P062,1,126.29,0.25,94.72,PayPal
T48038,2025-12-23 12:38:27,C3642,P038,4,338.83,0.25,1016.49,PayPal
T48039,2025-12-23 14:32:46,C4945,P079,4,295.86,0.25,887.58,PayPal
T48040,2025-12-23 10:05:10,C3489,P064,2,11.32,0.25,16.98,Credit Card
T48041,2025-12-23 08:25:16,C2821,P066,1,25.42,0.25,19.07,PayPal
T48042,2025-12-23 16:26:12,C4381,P071,1,405.93,0.25,304.45,Credit Card
T48043,2025-12-23 21:14:19,C2055,P065,1,10.26,0.25,7.7,PayPal
T48044,2025-12-23 08:23:39,C3399,P076,3,38.94,0.25,87.62,Credit Card
T48045,2025-12-23 18:50:08,C1201,P003,3,65.81,0.25,148.07,Credit Card
T48046,2025-12-23 12:25:21,C1989,P008,2,14.63,0.25,21.94,PayPal
T48047,2025-12-23 11:12:06,C3600,P059,1,97.38,0.25,73.04,Credit Card
T48048,2025-12-23 10:22:34,C3036,P076,1,38.94,0.25,29.2,PayPal
T48049,2025-12-23 16:01:33,C4527,P006,2,75.19,0.25,112.78,Cash
T48050,2025-12-23 17:27:22,C1032,P030,1,261.77,0.25,196.33,Credit Card
T48051,2025-12-23 21:54:30,C2456,P003,1,65.81,0.25,49.36,Credit Card
T48052,2025-12-23 20:53:18,C0266,P007,1,233.2,0.25,174.9,Credit Card
T48053,2025-12-23 14:51:39,C4848,P011,3,413.83,0.25,931.12,PayPal
T48054,2025-12-23 19:10:43,C3021,P071,2,405.93,0.25,608.9,Credit Card
T48055,2025-12-23 09:29:52,C0908,P016,1,54.73,0.25,41.05,Credit Card
T48056,2025-12-23 21:00:10,C4265,P066,1,25.42,0.25,19.07,PayPal
T48057,2025-12-23 16:51:30,C0557,P050,1,319.97,0.25,239.98,Credit Card
T48058,2025-12-23 17:28:13,C4426,P037,3,104.73,0.25,235.64,Debit Card
T48059,2025-12-23 21:08:47,C0199,P099,1,106.2,0.25,79.65,Credit Card
T48060,2025-12-23 08:39:57,C4709,P097,5,94.74,0.25,355.28,PayPal
T48061,2025-12-23 21:25:22,C1494,P017,1,24.84,0.25,18.63,Credit Card
T48062,2025-12-23 13:26:20,C1847,P017,3,24.84,0.25,55.89,Credit Card
T48063,2025-12-23 17:36:46,C3142,P064,1,11.32,0.25,8.49,Credit Card
T48064,2025-12-23 09:18:00,C4717,P096,2,22.83,0.25,34.24,Credit Card
T48065,2025-12-23 08:35:58,C0959,P047,3,17.94,0.25,40.37,Cash
T48066,2025-12-23 09:01:18,C1799,P035,1,203.1,0.25,152.32,Credit Card
T48067,2025-12-23 14:46:34,C3395,P064,1,11.32,0.25,8.49,Credit Card
T48068,2025-12-23 18:36:46,C0349,P035,1,203.1,0.25,152.32,Credit Card
T48069,2025-12-23 18:07:50,C1712,P003,1,65.81,0.25,49.36,Credit Card
T48070,2025-12-23 10:32:58,C3166,P098,1,274.32,0.25,205.74,Credit Card
T48071,2025-12-23 14:19:03,C2194,P091,3,264.84,0.25,595.89,PayPal
T48072,2025-12-23 08:50:37,C4896,P011,1,413.83,0.25,310.37,Credit Card
T48073,2025-12-23 15:36:45,C4881,P019,3,322.14,0.25,724.82,Cash
T48074,2025-12-23 21:22:04,C4644,P061,1,120.66,0.25,90.5,Credit Card
T48075,2025-12-23 13:13:43,C4780,P065,1,10.26,0.25,7.7,Debit Card
T48076,2025-12-23 19:13:32,C4765,P043,1,101.88,0.25,76.41,Credit Card
T48077,2025-12-23 10:05:14,C4210,P002,2,106.0,0.25,159.0,Credit Card
T48078,2025-12-23 16:19:49,C4752,P037,1,104.73,0.25,78.55,PayPal
T48079,2025-12-23 11:13:47,C0045,P051,1,83.85,0.25,62.89,Debit Card
T48080,2025-12-23 12:21:56,C3918,P091,3,264.84,0.25,595.89,PayPal
T48081,2025-12-23 16:00:04,C2690,P007,2,233.2,0.25,349.8,Credit Card
T48082,2025-12-23 17:29:00,C2349,P081,2,223.24,0.25,334.86,Credit Card
T48083,2025-12-23 09:33:18,C0637,P033,1,35.02,0.25,26.26,Credit Card
T48084,2025-12-23 19:23:07,C1788,P090,1,273.3,0.25,204.98,Credit Card
T48085,2025-12-23 08:10:09,C1934,P030,1,261.77,0.25,196.33,Credit Card
T48086,2025-12-23 12:05:14,C1086,P054,2,35.53,0.25,53.3,Credit Card
T48087,2025-12-23 17:32:13,C4732,P057,1,191.35,0.25,143.51,Credit Card
T48088,2025-12-23 12:59:34,C3049,P018,1,66.79,0.25,50.09,PayPal
T48089,2025-12-23 20:30:33,C4834,P011,3,413.83,0.25,931.12,Credit Card
T48090,2025-12-23 18:20:08,C2941,P011,1,413.83,0.25,310.37,Credit Card
T48091,2025-12-23 14:36:26,C2656,P090,2,273.3,0.25,409.95,Debit Card
T48092,2025-12-23 11:13:36,C1949,P017,1,24.84,0.25,18.63,Credit Card
T48093,2025-12-23 10:50:24,C0978,P099,3,106.2,0.25,238.95,Debit Card
T48094,2025-12-23 17:21:06,C0904,P046,1,13.61,0.25,10.21,Credit Card
T48095,2025-12-23 14:47:06,C3640,P025,1,62.68,0.25,47.01,PayPal
T48096,2025-12-23 11:23:50,C4065,P095,1,34.67,0.25,26.0,Cash
T48097,2025-12-23 17:18:11,C0180,P056,1,110.57,0.25,82.93,Credit Card
T48098,2025-12-23 20:47:28,C0525,P058,3,654.64,0.25,1472.94,PayPal
T48099,2025-12-23 11:47:37,C3686,P090,1,273.3,0.25,204.98,Credit Card
T48100,2025-12-23 09:24:31,C0856,P005,1,38.03,0.25,28.52,PayPal
T48101,2025-12-23 19:35:41,C1911,P088,1,300.3,0.25,225.23,Credit Card
T48102,2025-12-23 19:00:46,C3965,P076,2,38.94,0.25,58.41,Debit Card
T48103,2025-12-23 14:33:46,C4367,P064,1,11.32,0.25,8.49,PayPal
T48104,2025-12-23 11:26:24,C4577,P068,2,193.06,0.25,289.59,Credit Card
T48105,2025-12-23 10:32:03,C1707,P071,3,405.93,0.25,913.34,PayPal
T48106,2025-12-23 15:09:35,C3001,P080,2,95.21,0.25,142.82,PayPal
T48107,2025-12-23 13:09:05,C2410,P035,3,203.1,0.25,456.98,Credit Card
T48108,2025-12-23 08:54:36,C3561,P001,2,112.89,0.25,169.34,Credit Card
T48109,2025-12-23 18:52:22,C3704,P097,1,94.74,0.25,71.05,Credit Card
T48110,2025-12-23 16:30:25,C1122,P017,1,24.84,0.25,18.63,Credit Card
T48111,2025-12-23 18:24:06,C4718,P038,1,338.83,0.25,254.12,Credit Card
T48112,2025-12-23 10:04:40,C2442,P052,1,29.02,0.25,21.76,Credit Card
T48113,2025-12-23 20:33:31,C1129,P072,1,568.79,0.25,426.59,Credit Card
T48114,2025-12-23 14:43:06,C1401,P019,1,322.14,0.25,241.6,PayPal
T48115,2025-12-23 08:36:43,C0699,P100,1,275.17,0.25,206.38,Credit Card
T48116,2025-12-23 17:07:48,C0856,P031,1,25.6,0.25,19.2,PayPal
T48117,2025-12-23 09:29:10,C4277,P033,2,35.02,0.25,52.53,Credit Card
T48118,2025-12-23 11:14:17,C4199,P035,1,203.1,0.25,152.32,Cash
T48119,2025-12-23 20:45:59,C2198,P034,1,226.84,0.25,170.13,Debit Card
T48120,2025-12-23 08:14:32,C2491,P068,4,193.06,0.25,579.18,PayPal
T48121,2025-12-23 09:13:28,C0334,P062,4,126.29,0.25,378.87,Credit Card
T48122,2025-12-23 20:41:34,C1204,P029,2,110.8,0.25,166.2,PayPal
T48123,2025-12-23 21:58:17,C1189,P052,4,29.02,0.25,87.06,Credit Card
T48124,2025-12-23 20:24:13,C4207,P071,3,405.93,0.25,913.34,PayPal
